machine_learning_annotation_id,datasource,verbatim_date,day_of_year,year,latitude,longitude,coordinate_uncertainty_meters,family,count_family,genus,scientific_name,taxon_rank,trait,observed_image_guid,observed_image_url,observed_metadata_url,certainty,model_uri,prediction_probability,prediction_class,proportion_low_certainty_family,accuracy_excluding_low_certainty_family,accuracy_family
8f589bcc-9969-4d53-ac03-e8daa00f868c,iNaturalist,7/27/13,208,2013,56.05302149,158.9716879,10,Salicaceae,1766,Populus,Populus suaveolens,species,fruit,66797949,https://www.inaturalist.org/photos/66797949,https://www.inaturalist.org/observations/6ad096dc-646c-4dfa-a55b-140de1a1a7c5,high,10.57967/hf/2763,0.030731201,Not Detected,0.079275198,0.971709717,0.941109853
4ec70e7e-f3f6-4c80-b48e-52df6804a3cf,iNaturalist,4/24/21,114,2021,54.51713667,-3.1592695,48,Violaceae,7225,Viola,Viola riviniana,species,flower,122806332,https://www.inaturalist.org/photos/122806332,https://www.inaturalist.org/observations/2a881e5a-33ed-4e37-8d81-97bcd53bad63,high,10.57967/hf/2763,0.999023438,Detected,0.013148789,0.995511921,0.990034602
f1e6df36-86f6-496e-aabc-3f08f8bd7fbd,iNaturalist,4/24/21,114,2021,54.51713667,-3.1592695,48,Violaceae,7225,Viola,Viola riviniana,species,fruit,122806332,https://www.inaturalist.org/photos/122806332,https://www.inaturalist.org/observations/2a881e5a-33ed-4e37-8d81-97bcd53bad63,high,10.57967/hf/2763,0.003110886,Not Detected,0.012595156,0.98345949,0.976193772
1cdcf38c-1b95-4446-848c-226b452d6ee5,iNaturalist,9/1/20,245,2020,54.70917386,25.28986546,5,Asteraceae,104342,Cirsium,Cirsium arvense,species,flower,93006820,https://www.inaturalist.org/photos/93006820,https://www.inaturalist.org/observations/e0cc8cf3-e372-4f4c-be5c-715319c999bb,high,10.57967/hf/2763,0.999023438,Detected,0.076009661,0.982813164,0.944087712
33116383-1bd0-478b-8877-17f8a64bec1f,iNaturalist,9/1/20,245,2020,54.70917386,25.28986546,5,Asteraceae,104342,Cirsium,Cirsium arvense,species,fruit,93006820,https://www.inaturalist.org/photos/93006820,https://www.inaturalist.org/observations/e0cc8cf3-e372-4f4c-be5c-715319c999bb,high,10.57967/hf/2763,0.020492554,Not Detected,0.058126162,0.977909379,0.960054436
c96829d8-b5af-4ca2-913a-e3c885745647,iNaturalist,7/15/17,196,2017,42.7547222,-71.33422004,27584,Anacardiaceae,1677,Rhus,Rhus typhina,species,flower,9069137,https://www.inaturalist.org/photos/9069137,https://www.inaturalist.org/observations/6607d54f-7aad-4112-b80c-be332449e9db,high,10.57967/hf/2763,0.028060913,Not Detected,0.143112701,0.959638135,0.890280262
cb3405af-7ea7-4ec7-ae40-2144293e814b,iNaturalist,7/15/17,196,2017,42.7547222,-71.33422004,27584,Anacardiaceae,1677,Rhus,Rhus typhina,species,fruit,9069137,https://www.inaturalist.org/photos/9069137,https://www.inaturalist.org/observations/6607d54f-7aad-4112-b80c-be332449e9db,high,10.57967/hf/2763,0.004135132,Not Detected,0.087060227,0.958197257,0.933214073
b6d8a664-0783-43da-b5b7-2ea0e4576c7c,iNaturalist,12/22/18,356,2018,37.57506,-122.30579,8,Asteraceae,104342,Grindelia,Grindelia stricta,species,flower,29471562,https://www.inaturalist.org/photos/29471562,https://www.inaturalist.org/observations/ace2553b-e841-4059-9c29-f40ca48e35da,high,10.57967/hf/2763,0.037109375,Not Detected,0.076009661,0.982813164,0.944087712
348b6167-6568-44fe-a0a9-815905f91097,iNaturalist,12/22/18,356,2018,37.57506,-122.30579,8,Asteraceae,104342,Grindelia,Grindelia stricta,species,fruit,29471562,https://www.inaturalist.org/photos/29471562,https://www.inaturalist.org/observations/ace2553b-e841-4059-9c29-f40ca48e35da,high,10.57967/hf/2763,0.011116028,Not Detected,0.058126162,0.977909379,0.960054436
e54b58bf-a239-4492-9daf-e33971b740d6,iNaturalist,9/23/21,266,2021,9.792571972,76.304467,NA,Asteraceae,104342,Sphagneticola,Sphagneticola trilobata,species,flower,211371274,https://www.inaturalist.org/photos/211371274,https://www.inaturalist.org/observations/4acd7d71-37f3-40e5-9df8-4829ca313eee,high,10.57967/hf/2763,0.999511719,Detected,0.076009661,0.982813164,0.944087712
6f23adb5-db8d-457c-874a-e10c36578a26,iNaturalist,9/23/21,266,2021,9.792571972,76.304467,NA,Asteraceae,104342,Sphagneticola,Sphagneticola trilobata,species,fruit,211371274,https://www.inaturalist.org/photos/211371274,https://www.inaturalist.org/observations/4acd7d71-37f3-40e5-9df8-4829ca313eee,high,10.57967/hf/2763,0.002243042,Not Detected,0.058126162,0.977909379,0.960054436
9c1c9627-7161-458e-9b3f-1d78f3526df6,iNaturalist,7/12/17,193,2017,49.65150291,-99.30124369,9,Apocynaceae,17266,Asclepias,Asclepias viridiflora,species,flower,9146066,https://www.inaturalist.org/photos/9146066,https://www.inaturalist.org/observations/81bb657b-c8b8-46a5-aafe-26f35c0d9b5d,low,10.57967/hf/2763,0.28125,Not Detected,0.056874783,0.984893147,0.955229932
d69cb08b-fc67-4e87-b6b9-d3a742db5933,iNaturalist,7/12/17,193,2017,49.65150291,-99.30124369,9,Apocynaceae,17266,Asclepias,Asclepias viridiflora,species,fruit,9146066,https://www.inaturalist.org/photos/9146066,https://www.inaturalist.org/observations/81bb657b-c8b8-46a5-aafe-26f35c0d9b5d,high,10.57967/hf/2763,0.10949707,Not Detected,0.035561219,0.986007687,0.973184293
db9bc25d-0dec-4f85-9285-b97154a1a5af,iNaturalist,7/27/18,208,2018,41.32392833,-122.5078783,5,Asteraceae,104342,Senecio,Senecio triangularis,species,flower,22539528,https://www.inaturalist.org/photos/22539528,https://www.inaturalist.org/observations/38b886d0-943f-496b-881a-0b2f29ee3f45,high,10.57967/hf/2763,0.932128906,Detected,0.076009661,0.982813164,0.944087712
e36f6e92-089a-4535-8731-9d989cb07aaa,iNaturalist,7/27/18,208,2018,41.32392833,-122.5078783,5,Asteraceae,104342,Senecio,Senecio triangularis,species,fruit,22539528,https://www.inaturalist.org/photos/22539528,https://www.inaturalist.org/observations/38b886d0-943f-496b-881a-0b2f29ee3f45,high,10.57967/hf/2763,0.163818359,Not Detected,0.058126162,0.977909379,0.960054436
b97f3660-d8a7-43d4-baa6-c17914a1ced7,iNaturalist,9/21/18,264,2018,41.66392879,-87.80149709,27754,Asteraceae,104342,Tetraneuris,Tetraneuris herbacea,species,flower,25610126,https://www.inaturalist.org/photos/25610126,https://www.inaturalist.org/observations/039c01a1-899b-468c-9136-565d20b3e98c,high,10.57967/hf/2763,0.003511429,Not Detected,0.076009661,0.982813164,0.944087712
c4a81315-2c4c-4fda-a87a-ce851c0bb8c2,iNaturalist,9/21/18,264,2018,41.66392879,-87.80149709,27754,Asteraceae,104342,Tetraneuris,Tetraneuris herbacea,species,fruit,25610126,https://www.inaturalist.org/photos/25610126,https://www.inaturalist.org/observations/039c01a1-899b-468c-9136-565d20b3e98c,high,10.57967/hf/2763,0.040008545,Not Detected,0.058126162,0.977909379,0.960054436
12f2c8f5-f18d-4934-8889-1e0aaa394b53,iNaturalist,6/12/07,163,2007,54.34581303,38.01093957,61,Rosaceae,20597,Potentilla,Potentilla argentea,species,flower,248723694,https://www.inaturalist.org/photos/248723694,https://www.inaturalist.org/observations/e282fcff-2c38-4ba5-92a4-548ff30bd549,high,10.57967/hf/2763,0.999511719,Detected,0.045006554,0.985815963,0.960722435
a4e770bf-43f6-443d-9e9c-52f85337ca29,iNaturalist,6/12/07,163,2007,54.34581303,38.01093957,61,Rosaceae,20597,Potentilla,Potentilla argentea,species,fruit,248723694,https://www.inaturalist.org/photos/248723694,https://www.inaturalist.org/observations/e282fcff-2c38-4ba5-92a4-548ff30bd549,high,10.57967/hf/2763,0.014007568,Not Detected,0.040928291,0.977118558,0.962421712
30e31274-22e5-4e36-b985-62c21cc98320,iNaturalist,6/30/22,181,2022,55.20709608,60.05092239,10,Caryophyllaceae,11578,Silene,Silene flos-cuculi,species,flower,220120801,https://www.inaturalist.org/photos/220120801,https://www.inaturalist.org/observations/6280654e-e403-4b85-8c2e-a2bc5eeb384a,low,10.57967/hf/2763,0.363525391,Not Detected,0.053549836,0.991604307,0.964588012
0bbd2abd-b567-4a76-b922-a8b176eb95f7,iNaturalist,6/30/22,181,2022,55.20709608,60.05092239,10,Caryophyllaceae,11578,Silene,Silene flos-cuculi,species,fruit,220120801,https://www.inaturalist.org/photos/220120801,https://www.inaturalist.org/observations/6280654e-e403-4b85-8c2e-a2bc5eeb384a,high,10.57967/hf/2763,0.187866211,Not Detected,0.042926239,0.978160816,0.965797202
90fe5911-11fe-470d-ac30-753e5b9f1cfc,iNaturalist,4/29/19,119,2019,37.92482,-122.6107717,5,Orchidaceae,28821,Calypso,Calypso bulbosa occidentalis,variety,flower,37181735,https://www.inaturalist.org/photos/37181735,https://www.inaturalist.org/observations/ee6944dc-c419-416b-acd1-6fd28635b4f1,high,10.57967/hf/2763,0.995605469,Detected,0.050067659,0.986668128,0.956732938
b413e8dd-eff7-477b-968f-b3c7e2159fd7,iNaturalist,4/29/19,119,2019,37.92482,-122.6107717,5,Orchidaceae,28821,Calypso,Calypso bulbosa occidentalis,variety,fruit,37181735,https://www.inaturalist.org/photos/37181735,https://www.inaturalist.org/observations/ee6944dc-c419-416b-acd1-6fd28635b4f1,high,10.57967/hf/2763,0.015670776,Not Detected,0.036084799,0.98491775,0.971617917
df0260bc-1104-4b1e-8e6f-7a0cd494214b,iNaturalist,7/17/22,198,2022,52.2212552,-117.1936029,436,Boraginaceae,18082,Myosotis,Myosotis asiatica,species,flower,218352320,https://www.inaturalist.org/photos/218352320,https://www.inaturalist.org/observations/930125fa-a9df-4fc7-8bb6-b6d6f714daa4,high,10.57967/hf/2763,0.998046875,Detected,0.042307267,0.98995207,0.964882203
430fe03b-521d-481b-ae41-ee3d9f114c19,iNaturalist,7/17/22,198,2022,52.2212552,-117.1936029,436,Boraginaceae,18082,Myosotis,Myosotis asiatica,species,fruit,218352320,https://www.inaturalist.org/photos/218352320,https://www.inaturalist.org/observations/930125fa-a9df-4fc7-8bb6-b6d6f714daa4,high,10.57967/hf/2763,0.135986328,Not Detected,0.032186705,0.981428571,0.9694171
4eeaf7c3-e3b3-42e5-8bab-940f7a7a5cf5,iNaturalist,4/26/19,116,2019,37.99954389,-122.7623773,8,Apiaceae,11971,Osmorhiza,Osmorhiza berteroi,species,flower,36075271,https://www.inaturalist.org/photos/36075271,https://www.inaturalist.org/observations/4d040d99-13e0-4cc7-9176-76ff6bf58c71,high,10.57967/hf/2763,0.998046875,Detected,0.134157547,0.968644477,0.895664523
ea6150f6-8ed1-4385-9c12-3e10c51b144e,iNaturalist,4/26/19,116,2019,37.99954389,-122.7623773,8,Apiaceae,11971,Osmorhiza,Osmorhiza berteroi,species,fruit,36075271,https://www.inaturalist.org/photos/36075271,https://www.inaturalist.org/observations/4d040d99-13e0-4cc7-9176-76ff6bf58c71,high,10.57967/hf/2763,0.022583008,Not Detected,0.09539721,0.966663589,0.937348592
18993324-0148-411d-84c0-fb2281b6d8ed,iNaturalist,4/28/18,118,2018,41.51167636,-81.61776031,9,Polygonaceae,7397,Reynoutria,Reynoutria japonica,species,flower,16626893,https://www.inaturalist.org/photos/16626893,https://www.inaturalist.org/observations/1952fe5d-851a-4660-9a3d-95fc3e5e5a73,high,10.57967/hf/2763,0.002662659,Not Detected,0.167365148,0.962006819,0.866567527
15b74a58-0b7c-4c4a-96f9-bc74ce527fd1,iNaturalist,4/28/18,118,2018,41.51167636,-81.61776031,9,Polygonaceae,7397,Reynoutria,Reynoutria japonica,species,fruit,16626893,https://www.inaturalist.org/photos/16626893,https://www.inaturalist.org/observations/1952fe5d-851a-4660-9a3d-95fc3e5e5a73,high,10.57967/hf/2763,0.003974915,Not Detected,0.087873462,0.967096487,0.942949845
c38a3cf2-0733-4d13-9cfb-dd954d848711,iNaturalist,7/29/22,210,2022,40.40628743,-74.49702196,82,Poaceae,11933,Setaria,Setaria faberi,species,flower,218174765,https://www.inaturalist.org/photos/218174765,https://www.inaturalist.org/observations/ff5c15d8-6263-44ac-9c4c-c0d232baca35,low,10.57967/hf/2763,0.788574219,Not Detected,0.233470209,0.952880726,0.839101651
431653ce-f635-44b6-9130-a568e759dc16,iNaturalist,7/29/22,210,2022,40.40628743,-74.49702196,82,Poaceae,11933,Setaria,Setaria faberi,species,fruit,218174765,https://www.inaturalist.org/photos/218174765,https://www.inaturalist.org/observations/ff5c15d8-6263-44ac-9c4c-c0d232baca35,high,10.57967/hf/2763,0.189208984,Not Detected,0.204391184,0.946597851,0.88150507
594beffe-606e-4569-80f0-b6c62ffe1bb9,iNaturalist,4/25/17,115,2017,48.02053333,-123.57267,500,Ericaceae,27648,Arbutus,Arbutus menziesii,species,flower,7586030,https://www.inaturalist.org/photos/7586030,https://www.inaturalist.org/observations/2757c03b-e472-4e75-aba4-74b803606a1e,high,10.57967/hf/2763,9.97E-04,Not Detected,0.068431713,0.98113061,0.946578414
d1f1f91b-4e61-4a96-b62c-b4c2eadfd4b7,iNaturalist,4/25/17,115,2017,48.02053333,-123.57267,500,Ericaceae,27648,Arbutus,Arbutus menziesii,species,fruit,7586030,https://www.inaturalist.org/photos/7586030,https://www.inaturalist.org/observations/2757c03b-e472-4e75-aba4-74b803606a1e,high,10.57967/hf/2763,0.025665283,Not Detected,0.062210648,0.975431965,0.955331308
d35ec5af-570c-42b8-8cd8-d8e14f03997d,iNaturalist,5/1/19,121,2019,30.09110375,-95.41052965,6,Vitaceae,2010,Vitis,Vitis rotundifolia,species,flower,37569653,https://www.inaturalist.org/photos/37569653,https://www.inaturalist.org/observations/0c071861-e842-4497-98ba-634df91a109b,high,10.57967/hf/2763,0.012237549,Not Detected,0.08159204,0.98212351,0.952238806
1d16a308-2d32-4953-93fe-ed7a78dce6a7,iNaturalist,5/1/19,121,2019,30.09110375,-95.41052965,6,Vitaceae,2010,Vitis,Vitis rotundifolia,species,fruit,37569653,https://www.inaturalist.org/photos/37569653,https://www.inaturalist.org/observations/0c071861-e842-4497-98ba-634df91a109b,high,10.57967/hf/2763,0.021774292,Not Detected,0.052736318,0.972689076,0.95721393
915641e7-fd0e-4d20-b661-fd076b644c61,iNaturalist,6/17/21,168,2021,53.24712708,83.98055753,NA,Asteraceae,104342,Artemisia,Artemisia sieversiana,species,flower,136833965,https://www.inaturalist.org/photos/136833965,https://www.inaturalist.org/observations/2a363a66-acad-4069-baa5-741fdacf3ec9,high,10.57967/hf/2763,0.13269043,Not Detected,0.076009661,0.982813164,0.944087712
2eedea92-9900-479c-aaed-75bc9b5486f9,iNaturalist,6/17/21,168,2021,53.24712708,83.98055753,NA,Asteraceae,104342,Artemisia,Artemisia sieversiana,species,fruit,136833965,https://www.inaturalist.org/photos/136833965,https://www.inaturalist.org/observations/2a363a66-acad-4069-baa5-741fdacf3ec9,high,10.57967/hf/2763,0.006240845,Not Detected,0.058126162,0.977909379,0.960054436
b1c04c8b-9fc5-4a20-841a-321a2aff92a4,iNaturalist,8/26/18,238,2018,-36.78486389,174.7071083,10,Corynocarpaceae,37,Corynocarpus,Corynocarpus laevigatus,species,flower,27524988,https://www.inaturalist.org/photos/27524988,https://www.inaturalist.org/observations/80b65da9-2c23-4eb4-bb7e-bb7b9838857a,high,10.57967/hf/2763,0.030044556,Not Detected,0.108108108,0.96969697,0.945945946
cf959888-adca-4497-b534-f10325d69dcf,iNaturalist,8/26/18,238,2018,-36.78486389,174.7071083,10,Corynocarpaceae,37,Corynocarpus,Corynocarpus laevigatus,species,fruit,27524988,https://www.inaturalist.org/photos/27524988,https://www.inaturalist.org/observations/80b65da9-2c23-4eb4-bb7e-bb7b9838857a,high,10.57967/hf/2763,0.143432617,Not Detected,0.054054054,0.971428571,0.972972973
978c3857-35cd-458d-9a20-0a092cb53821,iNaturalist,5/2/21,122,2021,25.400497,-80.691193,15,Arecaceae,1482,Serenoa,Serenoa repens,species,flower,127036821,https://www.inaturalist.org/photos/127036821,https://www.inaturalist.org/observations/84eecaa3-92e1-49cd-88f7-fc184ec747e2,high,10.57967/hf/2763,0.124023438,Not Detected,0.078947368,0.974358974,0.94197031
eea75113-3a09-4ee0-a441-8fd82200eae8,iNaturalist,5/2/21,122,2021,25.400497,-80.691193,15,Arecaceae,1482,Serenoa,Serenoa repens,species,fruit,127036821,https://www.inaturalist.org/photos/127036821,https://www.inaturalist.org/observations/84eecaa3-92e1-49cd-88f7-fc184ec747e2,high,10.57967/hf/2763,0.083129883,Not Detected,0.180161943,0.958847737,0.910931174
87d7d100-0248-4c2c-8376-4ab452c5187c,iNaturalist,5/14/23,134,2023,24.20837653,120.596653,11,Poaceae,11933,Dichanthium,Dichanthium annulatum,species,flower,279223085,https://www.inaturalist.org/photos/279223085,https://www.inaturalist.org/observations/f93f6c1b-5057-4d1d-921e-29da2f8898a0,high,10.57967/hf/2763,0.985351563,Detected,0.233470209,0.952880726,0.839101651
86d13d68-72d0-4249-af6d-7d004e5c228f,iNaturalist,5/14/23,134,2023,24.20837653,120.596653,11,Poaceae,11933,Dichanthium,Dichanthium annulatum,species,fruit,279223085,https://www.inaturalist.org/photos/279223085,https://www.inaturalist.org/observations/f93f6c1b-5057-4d1d-921e-29da2f8898a0,high,10.57967/hf/2763,0.074890137,Not Detected,0.204391184,0.946597851,0.88150507
02b18f4d-6912-465a-bfaf-311e5534cea5,iNaturalist,7/27/18,208,2018,44.995023,-81.38658,300,Asteraceae,104342,Eupatorium,Eupatorium perfoliatum,species,flower,29193951,https://www.inaturalist.org/photos/29193951,https://www.inaturalist.org/observations/302920c0-2130-4845-9d1c-ca4dc595eba6,low,10.57967/hf/2763,0.394042969,Not Detected,0.076009661,0.982813164,0.944087712
26b891ad-37de-489b-94ea-429ddb4119b8,iNaturalist,7/27/18,208,2018,44.995023,-81.38658,300,Asteraceae,104342,Eupatorium,Eupatorium perfoliatum,species,fruit,29193951,https://www.inaturalist.org/photos/29193951,https://www.inaturalist.org/observations/302920c0-2130-4845-9d1c-ca4dc595eba6,high,10.57967/hf/2763,0.003015518,Not Detected,0.058126162,0.977909379,0.960054436
c09c12c1-5012-4067-924a-01120c6b9436,iNaturalist,6/13/19,164,2019,45.47440628,-78.48973541,27158,Orchidaceae,28821,Cypripedium,Cypripedium acaule,species,flower,41872918,https://www.inaturalist.org/photos/41872918,https://www.inaturalist.org/observations/01b16978-c95b-44d5-a779-6396296fdd3a,high,10.57967/hf/2763,0.999511719,Detected,0.050067659,0.986668128,0.956732938
29553be6-3b89-474b-b0a1-fdaf255075f0,iNaturalist,6/13/19,164,2019,45.47440628,-78.48973541,27158,Orchidaceae,28821,Cypripedium,Cypripedium acaule,species,fruit,41872918,https://www.inaturalist.org/photos/41872918,https://www.inaturalist.org/observations/01b16978-c95b-44d5-a779-6396296fdd3a,high,10.57967/hf/2763,0.002492905,Not Detected,0.036084799,0.98491775,0.971617917
77c774b4-a64f-4586-874b-53df419801ba,iNaturalist,11/19/22,323,2022,-47.15246572,-70.65672264,43,Loasaceae,867,Pinnasa,Pinnasa bergii,species,flower,244204353,https://www.inaturalist.org/photos/244204353,https://www.inaturalist.org/observations/27937e77-16a4-434f-8d57-d1e107d1dd52,high,10.57967/hf/2763,0.999511719,Detected,0.071510957,0.985093168,0.93656286
ef72513f-459e-4f4f-9364-0197d42c9370,iNaturalist,11/19/22,323,2022,-47.15246572,-70.65672264,43,Loasaceae,867,Pinnasa,Pinnasa bergii,species,fruit,244204353,https://www.inaturalist.org/photos/244204353,https://www.inaturalist.org/observations/27937e77-16a4-434f-8d57-d1e107d1dd52,high,10.57967/hf/2763,0.007461548,Not Detected,0.059976932,0.965644172,0.944636678
663da0d1-3f93-4445-8fd6-509816d6b45b,iNaturalist,12/23/18,357,2018,45.507097,-122.5945278,122,Lamiaceae,39282,Melissa,Melissa officinalis,species,flower,29454090,https://www.inaturalist.org/photos/29454090,https://www.inaturalist.org/observations/53b5ff78-a836-431d-aa43-486abc085cfc,high,10.57967/hf/2763,0.007038116,Not Detected,0.04042564,0.989308643,0.968306094
d118ff0c-b2cb-462e-aa5e-a1547f752b82,iNaturalist,12/23/18,357,2018,45.507097,-122.5945278,122,Lamiaceae,39282,Melissa,Melissa officinalis,species,fruit,29454090,https://www.inaturalist.org/photos/29454090,https://www.inaturalist.org/observations/53b5ff78-a836-431d-aa43-486abc085cfc,high,10.57967/hf/2763,0.009819031,Not Detected,0.04719719,0.980629475,0.963291075
064e6613-7f5a-4b4a-be16-77e978e80094,iNaturalist,12/3/19,337,2019,42.40057994,-87.83659458,117,Malvaceae,10422,Tilia,Tilia americana,species,flower,57465579,https://www.inaturalist.org/photos/57465579,https://www.inaturalist.org/observations/10bd70f3-52c8-45bf-a7e7-32fb82a06ea5,high,10.57967/hf/2763,0.01159668,Not Detected,0.054404145,0.984677829,0.963250816
5ffbcb5a-0079-4283-84fe-0ea1c9838ff6,iNaturalist,12/3/19,337,2019,42.40057994,-87.83659458,117,Malvaceae,10422,Tilia,Tilia americana,species,fruit,57465579,https://www.inaturalist.org/photos/57465579,https://www.inaturalist.org/observations/10bd70f3-52c8-45bf-a7e7-32fb82a06ea5,high,10.57967/hf/2763,0.002149582,Not Detected,0.09892535,0.95250772,0.915179428
